2025-04-10 16:25:55 | Temperatura: 22°C | Humedad: 64% | CO2: 1145.1 ppm | Sonido: 34.8 dB | Luz: 0.0 Lux
2025-04-10 16:25:59 | Temperatura: 22°C | Humedad: 64% | CO2: 1149.9 ppm | Sonido: 34.0 dB | Luz: 0.0 Lux
2025-04-10 16:26:03 | Temperatura: 22°C | Humedad: 64% | CO2: 1149.8 ppm | Sonido: 33.8 dB | Luz: 0.4 Lux
2025-04-10 16:26:07 | Temperatura: 22°C | Humedad: 64% | CO2: 1144.0 ppm | Sonido: 33.6 dB | Luz: 0.0 Lux
2025-04-10 16:26:11 | Temperatura: 22°C | Humedad: 64% | CO2: 1152.5 ppm | Sonido: 34.5 dB | Luz: 0.7 Lux
2025-04-10 16:26:15 | Temperatura: 22°C | Humedad: 64% | CO2: 1140.2 ppm | Sonido: 31.1 dB | Luz: 0.6 Lux
2025-04-10 16:26:19 | Temperatura: 22°C | Humedad: 63% | CO2: 1146.9 ppm | Sonido: 30.9 dB | Luz: 0.7 Lux
2025-04-10 16:26:23 | Temperatura: 22°C | Humedad: 63% | CO2: 1143.7 ppm | Sonido: 34.3 dB | Luz: 0.0 Lux
2025-04-10 16:26:27 | Temperatura: 22°C | Humedad: 63% | CO2: 1151.0 ppm | Sonido: 33.6 dB | Luz: 0.8 Lux
2025-04-10 16:26:31 | Temperatura: 22°C | Humedad: 63% | CO2: 1144.9 ppm | Sonido: 33.6 dB | Luz: 0.0 Lux
2025-04-10 16:26:34 | Temperatura: 22°C | Humedad: 63% | CO2: 1147.7 ppm | Sonido: 33.5 dB | Luz: 0.6 Lux
2025-04-10 16:26:38 | Temperatura: 22°C | Humedad: 63% | CO2: 1144.7 ppm | Sonido: 33.7 dB | Luz: 0.0 Lux
2025-04-10 16:26:42 | Temperatura: 22°C | Humedad: 63% | CO2: 1146.5 ppm | Sonido: 33.6 dB | Luz: 0.3 Lux
2025-04-10 16:26:46 | Temperatura: 22°C | Humedad: 64% | CO2: 1146.7 ppm | Sonido: 33.8 dB | Luz: 0.0 Lux
2025-04-10 16:26:50 | Temperatura: 22°C | Humedad: 64% | CO2: 1148.1 ppm | Sonido: 33.1 dB | Luz: 0.4 Lux
2025-04-10 16:26:54 | Temperatura: 22°C | Humedad: 64% | CO2: 1147.1 ppm | Sonido: 33.8 dB | Luz: 0.0 Lux
2025-04-10 16:26:58 | Temperatura: 22°C | Humedad: 64% | CO2: 1143.2 ppm | Sonido: 33.4 dB | Luz: 0.5 Lux
2025-04-10 16:27:02 | Temperatura: 22°C | Humedad: 64% | CO2: 1140.2 ppm | Sonido: 30.9 dB | Luz: 0.0 Lux
2025-04-10 16:27:06 | Temperatura: 22°C | Humedad: 64% | CO2: 1151.6 ppm | Sonido: 33.5 dB | Luz: 0.3 Lux
2025-04-10 16:29:18 | Temperatura: 22°C | Humedad: 64% | CO2: 1138.9 ppm | Sonido: 30.9 dB | Luz: 0.0 Lux
2025-04-10 17:15:54 | Temperatura: 21°C | Humedad: 65% | CO2: 1144.5 ppm | Sonido: 29.1 dB | Luz: 0.0 Lux
2025-04-10 17:15:58 | Temperatura: 21°C | Humedad: 65% | CO2: 1139.0 ppm | Sonido: 29.8 dB | Luz: 0.0 Lux
2025-04-10 17:16:02 | Temperatura: 21°C | Humedad: 65% | CO2: 1138.5 ppm | Sonido: 28.9 dB | Luz: 0.0 Lux
2025-04-10 17:16:06 | Temperatura: 21°C | Humedad: 65% | CO2: 1143.0 ppm | Sonido: 29.0 dB | Luz: 0.0 Lux
2025-04-10 17:16:10 | Temperatura: 21°C | Humedad: 65% | CO2: 1139.4 ppm | Sonido: 28.4 dB | Luz: 0.0 Lux
2025-04-10 17:16:14 | Temperatura: 21°C | Humedad: 65% | CO2: 1144.0 ppm | Sonido: 28.8 dB | Luz: 0.0 Lux
2025-04-10 17:16:18 | Temperatura: 21°C | Humedad: 65% | CO2: 1138.0 ppm | Sonido: 29.2 dB | Luz: 0.0 Lux
2025-04-10 17:16:22 | Temperatura: 21°C | Humedad: 65% | CO2: 1142.4 ppm | Sonido: 28.5 dB | Luz: 0.0 Lux
2025-04-10 17:16:26 | Temperatura: 21°C | Humedad: 65% | CO2: 1137.2 ppm | Sonido: 28.3 dB | Luz: 0.0 Lux
2025-04-10 17:16:30 | Temperatura: 21°C | Humedad: 65% | CO2: 1139.3 ppm | Sonido: 28.8 dB | Luz: 0.0 Lux
2025-04-10 17:16:33 | Temperatura: 21°C | Humedad: 65% | CO2: 1138.5 ppm | Sonido: 29.1 dB | Luz: 0.0 Lux
2025-04-10 17:16:37 | Temperatura: 21°C | Humedad: 66% | CO2: 1141.2 ppm | Sonido: 28.6 dB | Luz: 0.0 Lux
2025-04-10 17:16:41 | Temperatura: 21°C | Humedad: 66% | CO2: 1142.8 ppm | Sonido: 28.6 dB | Luz: 0.0 Lux
2025-04-10 17:16:45 | Temperatura: 21°C | Humedad: 66% | CO2: 1137.2 ppm | Sonido: 28.5 dB | Luz: 0.0 Lux
2025-04-10 17:16:49 | Temperatura: 21°C | Humedad: 66% | CO2: 1141.1 ppm | Sonido: 28.4 dB | Luz: 0.0 Lux
2025-04-10 17:16:53 | Temperatura: 21°C | Humedad: 66% | CO2: 1141.7 ppm | Sonido: 28.6 dB | Luz: 0.0 Lux
2025-04-10 17:16:57 | Temperatura: 25°C | Humedad: 99% | CO2: 1138.3 ppm | Sonido: 28.9 dB | Luz: 0.0 Lux
2025-04-10 17:17:01 | Temperatura: 26°C | Humedad: 99% | CO2: 1138.6 ppm | Sonido: 28.3 dB | Luz: 0.0 Lux
2025-04-10 17:17:05 | Temperatura: 27°C | Humedad: 99% | CO2: 1137.1 ppm | Sonido: 28.8 dB | Luz: 0.0 Lux
2025-04-10 17:17:09 | Temperatura: 27°C | Humedad: 99% | CO2: 1133.8 ppm | Sonido: 28.3 dB | Luz: 0.0 Lux
2025-04-10 17:17:12 | Temperatura: 26°C | Humedad: 99% | CO2: 1132.1 ppm | Sonido: 28.4 dB | Luz: 0.0 Lux
2025-04-10 17:17:16 | Temperatura: 26°C | Humedad: 99% | CO2: 1136.3 ppm | Sonido: 28.9 dB | Luz: 0.0 Lux
